ld_file path,new_file path,commit SHA,parent commit SHA,commit message,diff_hist¹,old_file_MCC,new_file_MCC
manimlib/shaders/quadratic_bezier_stroke/geom.glsl,manimlib/shaders/quadratic_bezier_stroke/geom.glsl,dcdf74a7154c72add83bb08af602e0b59ca4c931,9778c3e085394b414a33d78628f22759c03aa6ac,Clean up stroke geometry shader to better function in 3d,"{'added': [(54, 'void create_joint(float angle, vec3 unit_tan, float buff,'), (55, '                  vec3 static_c0, out vec3 changing_c0,'), (56, '                  vec3 static_c1, out vec3 changing_c1){'), (77, '    // Control points for a bezier curve'), (78, '    vec3 p0,'), (79, '    vec3 p1,'), (80, '    vec3 p2,'), (81, '    // Unit tangent vectors at p0 and p2'), (82, '    vec3 v01,'), (83, '    vec3 v12,'), (84, '    float stroke_width0,'), (85, '    float stroke_width2,'), (86, '    // Unit normal to the whole curve'), (87, '    vec3 normal,'), (88, '    // Anti-alias width'), (89, '    float aaw,'), (92, '    out vec3 corners[6]'), (95, '    float buff0 = 0.5 * stroke_width0 + aaw;'), (96, '    float buff2 = 0.5 * stroke_width2 + aaw;'), (98, '    // Add correction for sharp angles to prevent weird bevel effects (Needed?)'), (99, '    float thresh = 0.5 * PI;'), (100, '    if(angle_from_prev > thresh) buff0 *= sin(angle_from_prev);'), (101, '    if(angle_to_next > thresh) buff2 *= sin(angle_to_next);'), (103, '    // Perpendicular vectors to the left of the curve'), (104, '    vec3 p0_perp = buff0 * normalize(cross(normal, v01));'), (105, '    vec3 p2_perp = buff2 * normalize(cross(normal, v12));'), (106, '    vec3 p1_perp = 0.5 * (p0_perp + p2_perp);'), (109, '    vec3 c0 = p0 + p0_perp;'), (110, '    vec3 c1 = p0 - p0_perp;'), (111, '    vec3 c2 = p1 + p1_perp;'), (112, '    vec3 c3 = p1 - p1_perp;'), (113, '    vec3 c4 = p2 + p2_perp;'), (114, '    vec3 c5 = p2 - p2_perp;'), (115, '    float orientation = dot(normal, cross(v01, v12));'), (116, '    // Move the inner middle control point to make'), (117, '    // room for the curve'), (118, '    if(orientation > 0.0)      c2 = 0.5 * (c0 + c4);'), (119, '    else if(orientation < 0.0) c3 = 0.5 * (c1 + c5);'), (125, '    corners = vec3[6](c0, c1, c2, c3, c4, c5);'), (130, '    // We use the triangle strip primative, but'), (131, '    // actually only need every other strip element'), (134, '    // Curves are marked as eneded when the handle after'), (135, '    // the first anchor is set equal to that anchor'), (136, '    if (verts[0] == verts[1]) return;'), (138, '    // TODO, track true unit normal globally (probably as a uniform)'), (139, '    vec3 unit_normal = vec3(0.0, 0.0, 1.0);'), (140, '    if(bool(flat_stroke)){'), (141, '        unit_normal = camera_rotation * vec3(0.0, 0.0, 1.0);'), (144, '    vec3 p0 = verts[0];'), (145, '    vec3 p1 = verts[1];'), (146, '    vec3 p2 = verts[2];'), (147, '    vec3 v01 = normalize(p1 - p0);'), (148, '    vec3 v12 = normalize(p2 - p1);'), (150, '    float angle = acos(clamp(dot(v01, v12), -1, 1));'), (151, '    is_linear = float(abs(angle) < ANGLE_THRESHOLD);'), (154, '    if (bool(is_linear)) p1 = 0.5 * (p0 + p2);'), (160, '    mat3 xy_to_uv = get_xy_to_uv(vec2[3](p0.xy, p1.xy, p2.xy), is_linear, is_linear);'), (166, '    vec3 corners[6];'), (168, '        p0, p1, p2, v01, v12,'), (169, '        v_stroke_width[0],'), (170, '        v_stroke_width[2],'), (171, '        unit_normal,'), (172, '        scaled_aaw,'), (173, '        v_joint_angle[0],'), (174, '        v_joint_angle[2],'), (181, '        uv_coords = (xy_to_uv * vec3(corners[i].xy, 1)).xy;'), (182, '        uv_stroke_width = uv_scale_factor * v_stroke_width[vert_index];'), (185, '            corners[i],'), (193, '        gl_Position = get_gl_Position(corners[i]);')], 'deleted': [(51, '#INSERT get_unit_normal.glsl'), (53, '#INSERT rotate.glsl'), (56, 'float atan2(float y, float x){'), (57, '    // Normally atan is undefined for x = 0'), (58, '    if(x == 0) return sign(y) * 0.5 * PI;'), (59, '    return atan(y, x);'), (60, '}'), (61, ''), (62, ''), (63, 'float angle_between(vec2 v1, vec2 v2){'), (64, '    vec2 quot = complex_div(v2, v1);  // Defined in get_xy_to_uv'), (65, '    return atan2(quot.y, quot.x);'), (66, '}'), (67, ''), (68, ''), (69, 'void create_joint(float angle, vec2 unit_tan, float buff,'), (70, '                  vec2 static_c0, out vec2 changing_c0,'), (71, '                  vec2 static_c1, out vec2 changing_c1){'), (86, ''), (93, '    vec2 controls[3],'), (94, '    float stroke_widths[3],'), (95, '    float aaw,  // Anti-alias width'), (98, '    out vec2 corners[6]'), (100, '    vec2 p0 = controls[0];'), (101, '    vec2 p1 = controls[1];'), (102, '    vec2 p2 = controls[2];'), (103, ''), (104, '    // Unit vectors for directions between control points'), (105, '    vec2 v01 = normalize(p1 - p0);'), (106, '    vec2 v12 = normalize(p2 - p1);'), (108, '    float buff0 = 0.5 * stroke_widths[0] + aaw;'), (109, '    float buff2 = 0.5 * stroke_widths[2] + aaw;'), (111, '    // Add correction for sharp angles to prevent weird bevel effects'), (112, '    float thresh = 0.8 * PI;'), (113, '    if(angle_from_prev > thresh) buff0 *= sin(angle_from_prev) / sin(thresh);'), (114, '    if(angle_to_next > thresh) buff2 *= sin(angle_to_next) / sin(thresh);'), (116, '    // Peperndicular vectors to the left of the curve'), (117, '    vec2 p0_perp = buff0 * vec2(-v01.y, v01.x);'), (118, '    vec2 p2_perp = buff2 * vec2(-v12.y, v12.x);'), (119, '    vec2 p1_perp = 0.5 * (p0_perp + p2_perp);'), (122, '    vec2 c0 = p0 + p0_perp;'), (123, '    vec2 c1 = p0 - p0_perp;'), (124, '    vec2 c2 = p1 + p1_perp;'), (125, '    vec2 c3 = p1 - p1_perp;'), (126, '    vec2 c4 = p2 + p2_perp;'), (127, '    vec2 c5 = p2 - p2_perp;'), (128, '    float cross_prod = cross2d(v01, v12);'), (129, '    if(cross_prod > 0.0){ // Positive orientation'), (130, '        c2 = 0.5 * (c0 + c4);'), (131, '    }else if(cross_prod < 0.0){'), (132, '        c3 = 0.5 * (c1 + c5);'), (133, '    }'), (139, '    corners = vec2[6](c0, c1, c2, c3, c4, c5);'), (145, '    if (distance(verts[0], verts[1]) == 0 || distance(verts[1], verts[2]) == 0) return;'), (147, '    vec3 unit_normal = camera_rotation * vec3(0.0, 0.0, 1.0); // TODO, track true unit normal globally'), (149, '    float scaled_strokes[3];'), (150, '    for(int i = 0; i < 3; i++){'), (151, '        scaled_strokes[i] = v_stroke_width[i];'), (152, '        if(bool(flat_stroke)){'), (153, '            vec3 to_cam = normalize(vec3(0.0, 0.0, focal_distance) - verts[i]);'), (154, '            scaled_strokes[i] *= abs(dot(unit_normal, to_cam));'), (155, '        }'), (158, '    // Set joint information, potentially recomputing based on perspective'), (159, '    float angle_from_prev = v_joint_angle[0];'), (160, '    float angle_to_next = v_joint_angle[2];'), (161, ''), (162, '    if(angle_from_prev > 0.0 && unit_normal != vec3(0.0, 0.0, 1.0)){'), (163, '        vec3 v01 = verts[1] - verts[0];'), (164, '        vec3 from_prev = rotate(v01, angle_from_prev, unit_normal);'), (165, '        angle_from_prev = angle_between(from_prev.xy, v01.xy);'), (166, '    }'), (167, '    if(angle_to_next > 0.0 && unit_normal != vec3(0.0, 0.0, 1.0)){'), (168, '        vec3 v12 = verts[2] - verts[1];'), (169, '        vec3 to_next = rotate(v12, -angle_to_next, unit_normal);'), (170, '        angle_to_next = angle_between(v12.xy, to_next.xy);'), (171, '    }'), (173, '    // Control points are projected to the xy plane before drawing, which in turn'), (174, '    // gets tranlated to a uv plane.  The z-coordinate information will be remembered'), (175, ""    // by what's sent out to gl_Position, and by how it affects the lighting and stroke width""), (176, '    vec2 flat_verts[3] = vec2[3](verts[0].xy, verts[1].xy, verts[2].xy);'), (179, '    float angle = angle_between(flat_verts[1] - flat_verts[0], flat_verts[2] - flat_verts[1]);'), (180, '    is_linear = float(abs(angle) < ANGLE_THRESHOLD);'), (181, '    if (bool(is_linear)){'), (182, '        flat_verts[1] = 0.5 * (flat_verts[0] + flat_verts[2]);'), (183, '    }'), (189, '    mat3 xy_to_uv = get_xy_to_uv(flat_verts, is_linear, is_linear);'), (195, '    // Corners of a bounding region around curve'), (196, '    vec2 corners[6];'), (198, '        flat_verts, scaled_strokes, scaled_aaw,'), (199, '        angle_from_prev, angle_to_next,'), (206, '        uv_coords = (xy_to_uv * vec3(corners[i], 1.0)).xy;'), (207, '        uv_stroke_width = uv_scale_factor * scaled_strokes[vert_index];'), (208, '        // Apply some lighting to the color before sending out.'), (209, '        vec3 xyz_coords = vec3(corners[i], verts[vert_index].z);'), (212, '            xyz_coords,'), (220, '        gl_Position = get_gl_Position(vec3(corners[i], verts[vert_index].z));')]}",,
manimlib/mobject/types/vectorized_mobject.py,manimlib/mobject/types/vectorized_mobject.py,db8b0e7bcef89dc71064a9895b51152dcbb50763,dcdf74a7154c72add83bb08af602e0b59ca4c931,Change simple quadratic approximation threshold,"{'added': [(474, '        if self.allow_cubic_to_quad_approx and angle < 30 * DEGREES:')], 'deleted': [(474, '        if self.allow_cubic_to_quad_approx and angle < 45 * DEGREES:')]}",264,264
manimlib/mobject/types/vectorized_mobject.py,manimlib/mobject/types/vectorized_mobject.py,a47b95044d1b96440dd8125d509693189c7d52ec,db8b0e7bcef89dc71064a9895b51152dcbb50763,Add assertions to assure VMobject has a valid number of points,"{'added': [(1105, '        assert(len(points) == 0 or len(points) % 2 == 1)'), (1111, '        assert(len(points) % 2 == 0)')], 'deleted': [(1105, '        if len(points) > 0 and len(points) % 2 == 0:'), (1106, '            raise Exception(""Bad points"")'), (1113, '        if len(points) % 2 != 0:'), (1114, '            raise Exception(""Bad points"")')]}",262,262
manimlib/shaders/true_dot/frag.glsl,manimlib/shaders/true_dot/frag.glsl,de5198196b0f18937b7e99a177e2e6545f21c79b,a47b95044d1b96440dd8125d509693189c7d52ec,Fix anti-alias width bug on DotCloud,"{'added': [(16, 'in float scaled_aaw;'), (26, '    if (signed_dist > 0.5 * scaled_aaw){'), (47, '    frag_color.a *= smoothstep(0.5, -0.5, signed_dist / scaled_aaw);')], 'deleted': [(25, '    if (signed_dist > 0.5 * anti_alias_width){'), (46, '    frag_color.a *= smoothstep(0.5, -0.5, signed_dist / anti_alias_width);')]}",,
manimlib/shaders/true_dot/geom.glsl,manimlib/shaders/true_dot/geom.glsl,de5198196b0f18937b7e99a177e2e6545f21c79b,a47b95044d1b96440dd8125d509693189c7d52ec,Fix anti-alias width bug on DotCloud,"{'added': [(8, 'uniform vec2 pixel_shape;'), (21, 'out float scaled_aaw;'), (30, '    scaled_aaw = (frame_shape.y / pixel_shape.y);'), (32, '    float rpa = radius + scaled_aaw;')], 'deleted': [(29, '    float rpa = radius + anti_alias_width;')]}",,
manimlib/shaders/quadratic_bezier_stroke/geom.glsl,manimlib/shaders/quadratic_bezier_stroke/geom.glsl,923066db2b68e36a620df42f6ba74e19a2e17a4e,de5198196b0f18937b7e99a177e2e6545f21c79b,Minor style changes to stroke geom shader,"{'added': [(54, 'void create_joint('), (55, '    float angle,'), (56, '    vec3 unit_tan,'), (57, '    float buff,'), (58, '    vec3 static_c0,'), (59, '    out vec3 changing_c0,'), (60, '    vec3 static_c1,'), (61, '    out vec3 changing_c1'), (62, '){'), (64, '    // if(abs(angle) < ANGLE_THRESHOLD || abs(angle) > 0.99 * PI || int(joint_type) == NO_JOINT){'), (65, '    if(abs(angle) < ANGLE_THRESHOLD || int(joint_type) == NO_JOINT){'), (106, '    float thresh = 5 * PI / 6;'), (107, '    if(angle_from_prev > thresh) buff0 *= 2 * sin(angle_from_prev);'), (108, '    if(angle_to_next > thresh) buff2 *= 2 * sin(angle_to_next);')], 'deleted': [(54, 'void create_joint(float angle, vec3 unit_tan, float buff,'), (55, '                  vec3 static_c0, out vec3 changing_c0,'), (56, '                  vec3 static_c1, out vec3 changing_c1){'), (58, '    if(abs(angle) < ANGLE_THRESHOLD || abs(angle) > 0.99 * PI || int(joint_type) == NO_JOINT){'), (99, '    float thresh = 0.5 * PI;'), (100, '    if(angle_from_prev > thresh) buff0 *= sin(angle_from_prev);'), (101, '    if(angle_to_next > thresh) buff2 *= sin(angle_to_next);')]}",,
manimlib/utils/space_ops.py,manimlib/utils/space_ops.py,de4a56849ebdf875a861df3f06fd46bb1a334ca5,923066db2b68e36a620df42f6ba74e19a2e17a4e,Add line_intersects_path,"{'added': [(312, 'def line_intersects_path('), (313, '    start: Vect2 | Vect3,'), (314, '    end: Vect2 | Vect3,'), (315, '    path: Vect2Array | Vect3Array,'), (316, ') -> bool:'), (317, '    """"""'), (318, '    Tests whether the line (start, end) intersects'), (319, '    a polygonal path defined by its vertices'), (320, '    """"""'), (321, '    n = len(path)'), (322, '    p1 = np.tile(start[:2], n).reshape((n, 2))'), (323, '    q1 = np.tile(end[:2], n).reshape((n, 2))'), (324, '    p2 = path[:, :2]'), (325, '    q2 = np.vstack([path[1:, :2], path[:1, :2]])'), (326, ''), (327, '    v1 = q1 - p1'), (328, '    v2 = q2 - p2'), (329, ''), (330, '    mis1 = cross2d(v1, p2 - p1) * cross2d(v1, q2 - p1) < 0'), (331, '    mis2 = cross2d(v2, p1 - p2) * cross2d(v2, q1 - p2) < 0'), (332, '    return bool((mis1 * mis2).any())'), (333, ''), (334, '')], 'deleted': []}",83,83
manimlib/mobject/types/vectorized_mobject.py,manimlib/mobject/types/vectorized_mobject.py,a2f3758a7aff44e2b5c0c5e3312f8f7f1ce46914,de4a56849ebdf875a861df3f06fd46bb1a334ca5,Add VMobject.subdivide_intersections,"{'added': [(37, 'from manimlib.utils.space_ops import line_intersects_path'), (570, '    def subdivide_sharp_curves('), (571, '        self,'), (572, '        angle_threshold: float = 30 * DEGREES,'), (573, '        recurse: bool = True'), (574, '    ):'), (575, '        def tuple_to_subdivisions(b0, b1, b2):'), (576, '            angle = angle_between_vectors(b1 - b0, b2 - b1)'), (577, '            return int(angle / angle_threshold)'), (578, ''), (579, '        self.subdivide_curves_by_condition(tuple_to_subdivisions, recurse)'), (580, '        return self'), (581, ''), (582, '    def subdivide_intersections(self, recurse: bool = True):'), (583, '        path = self.get_anchors()'), (584, '        def tuple_to_subdivisions(b0, b1, b2):'), (585, '            if line_intersects_path(b0, b1, path):'), (586, '                return 1'), (587, '            return 0'), (588, ''), (589, '        self.subdivide_curves_by_condition(tuple_to_subdivisions, recurse)'), (590, '        return self'), (591, '')], 'deleted': []}",267,267
manimlib/mobject/svg/svg_mobject.py,manimlib/mobject/svg/svg_mobject.py,9f1ab09749dd540a2949d1352088c467182c5c81,a2f3758a7aff44e2b5c0c5e3312f8f7f1ce46914,Make usage of simpler quadratic approximations an option for VMobject,"{'added': [(299, '        use_simple_quadratic_approx: bool = True,'), (307, '        super().__init__('), (308, '            use_simple_quadratic_approx=use_simple_quadratic_approx,'), (309, '            **kwargs'), (310, '        )'), (325, ""            # So triangulation doesn't get messed up""), (326, '            self.subdivide_intersections()')], 'deleted': [(306, '        super().__init__(**kwargs)')]}",60,60
manimlib/mobject/types/vectorized_mobject.py,manimlib/mobject/types/vectorized_mobject.py,9f1ab09749dd540a2949d1352088c467182c5c81,a2f3758a7aff44e2b5c0c5e3312f8f7f1ce46914,Make usage of simpler quadratic approximations an option for VMobject,"{'added': [(92, '        use_simple_quadratic_approx: bool = False,'), (107, '        self.use_simple_quadratic_approx = use_simple_quadratic_approx'), (474, '        if self.use_simple_quadratic_approx:'), (546, '    def subdivide_curves_by_condition('), (548, '        tuple_to_subdivisions: Callable,'), (556, '                n_divisions = tuple_to_subdivisions(*tup)'), (557, '                if n_divisions > 0:'), (558, '                    alphas = np.linspace(0, 1, n_divisions + 2)')], 'deleted': [(92, '        allow_cubic_to_quad_approx: bool = True,'), (107, '        self.allow_cubic_to_quad_approx = allow_cubic_to_quad_approx'), (474, '        angle = angle_between_vectors(v1, v2)'), (475, '        if self.allow_cubic_to_quad_approx and angle < 30 * DEGREES:'), (547, '    def subdivide_sharp_curves('), (549, '        angle_threshold: float = 30 * DEGREES,'), (557, '                angle = angle_between_vectors(tup[1] - tup[0], tup[2] - tup[1])'), (558, '                if angle > angle_threshold:'), (559, '                    n = int(np.ceil(angle / angle_threshold))'), (560, '                    alphas = np.linspace(0, 1, n + 1)')]}",266,266
manimlib/mobject/svg/svg_mobject.py,manimlib/mobject/svg/svg_mobject.py,f0edc6628b9cf868fe047a6be1fc2ae0a0aaf4ab,9f1ab09749dd540a2949d1352088c467182c5c81,Push default of use_simple_quadratic_approx being True to Text,"{'added': [], 'deleted': [(299, '        use_simple_quadratic_approx: bool = True,'), (308, '            use_simple_quadratic_approx=use_simple_quadratic_approx,')]}",60,60
manimlib/mobject/svg/text_mobject.py,manimlib/mobject/svg/text_mobject.py,f0edc6628b9cf868fe047a6be1fc2ae0a0aaf4ab,9f1ab09749dd540a2949d1352088c467182c5c81,Push default of use_simple_quadratic_approx being True to Text,"{'added': [(420, '        path_string_config: dict = dict('), (421, '            use_simple_quadratic_approx=True,'), (422, '        ),'), (425, '        super().__init__('), (426, '            text,'), (427, '            isolate=isolate,'), (428, '            use_labelled_svg=use_labelled_svg,'), (429, '            path_string_config=path_string_config,'), (430, '            **kwargs'), (431, '        )')], 'deleted': [(422, '        super().__init__(text, isolate=isolate, use_labelled_svg=use_labelled_svg, **kwargs)')]}",77,77
manimlib/mobject/svg/svg_mobject.py,manimlib/mobject/svg/svg_mobject.py,f39fd92e9ecbe726157c8402f75cb28c786cf370,f0edc6628b9cf868fe047a6be1fc2ae0a0aaf4ab,Add condition to account for end of string,"{'added': [(352, ''), (353, '        # Get rid of the side effect of trailing ""Z M"" commands.'), (354, '        if self.has_new_path_started():'), (355, '            self.resize_points(self.get_num_points() - 2)')], 'deleted': []}",61,61
manimlib/mobject/types/vectorized_mobject.py,manimlib/mobject/types/vectorized_mobject.py,190b9e46037db695ab6e9f9c08e66d1a71aafe3c,f39fd92e9ecbe726157c8402f75cb28c786cf370,Tiny tweak,"{'added': [(480, '        if self.consider_points_equal(quadratic_approx[1], last):')], 'deleted': [(480, '        if self.consider_points_equal(quadratic_approx[1], self.get_last_point()):')]}",266,266
