old_file path,new_file path,commit SHA,parent commit SHA,commit message,diff_myers,diff_hist,Matches
manimlib/mobject/coordinate_systems.py,manimlib/mobject/coordinate_systems.py,ddf2f7d9bd72faabd6c66b6fc23f944bae838eed,2337be2318b1a28e0dd6a94266979271cd76d70a,Fix typo,"[(539, '                kwargs.get(""axis_config"", {}),')]","[(539, '                kwargs.get(""axes_config"", {}),')]",No
manimlib/mobject/geometry.py,manimlib/mobject/geometry.py,fc522e5278bf3f7b56c170962d7c85f9ff13a52f,ddf2f7d9bd72faabd6c66b6fc23f944bae838eed,Change width_to_tip_len -> tip_len_to_width,"[(676, '        tip_len_to_width: float = 0.0075,'), (682, '        self.tip_len_to_width = tip_len_to_width'), (709, '        tip_len = self.get_stroke_width() * self.tip_width_ratio * self.tip_len_to_width')]","[(676, '        width_to_tip_len: float = 0.0075,'), (682, '        self.width_to_tip_len = width_to_tip_len'), (708, '        tip_len = self.get_stroke_width() * self.width_to_tip_len * self.tip_width_ratio')]",No
manimlib/mobject/geometry.py,manimlib/mobject/geometry.py,d21b05ae0d5ffd373d7ee72ab892589f6b26afed,fc522e5278bf3f7b56c170962d7c85f9ff13a52f,Arrow fix,"[(709, '        if tip_len >= self.max_tip_length_to_length_ratio * arc_len or arc_len == 0:')]","[(708, '        if tip_len >= self.max_tip_length_to_length_ratio * arc_len:')]",No
manimlib/mobject/mobject.py,manimlib/mobject/mobject.py,4be7f611ec424ab9cf57651cde3ff04c3085c787,d21b05ae0d5ffd373d7ee72ab892589f6b26afed,Fix issues with stroke opacities passed as numpy arrays,"[(1337, '                if not isinstance(opacity, (float, int)):')]","[(1337, '                if isinstance(opacity, list):')]",No
manimlib/mobject/types/dot_cloud.py,manimlib/mobject/types/dot_cloud.py,f2ad9a70f7c6af3cf28cb6b50dad358b9e645b19,4be7f611ec424ab9cf57651cde3ff04c3085c787,Small format fix,"[(25, '')]",[],No
manimlib/mobject/types/vectorized_mobject.py,manimlib/mobject/types/vectorized_mobject.py,eafd09549df2ae74d78492ca353b04589cdd3c3e,f2ad9a70f7c6af3cf28cb6b50dad358b9e645b19,Handle make_jagged for empty VMobjects,"[(460, '        if len(anchors) == 0:'), (461, '            self.clear_points()'), (462, '            return self'), (650, '        if self.get_num_points() == 0:'), (651, '            return self')]",[],No
manimlib/utils/iterables.py,manimlib/utils/iterables.py,c8cf83eedf90fae385ae63b9d0b722913015c15e,eafd09549df2ae74d78492ca353b04589cdd3c3e,Add cartesian_product,"[(139, 'def cartesian_product(*arrays: np.ndarray):'), (140, '    """"""'), (141, '    Copied from https://stackoverflow.com/a/11146645'), (142, '    """"""'), (143, '    la = len(arrays)'), (144, '    dtype = np.result_type(*arrays)'), (145, '    arr = np.empty([len(a) for a in arrays] + [la], dtype=dtype)'), (146, '    for i, a in enumerate(np.ix_(*arrays)):'), (147, '        arr[..., i] = a'), (148, '    return arr.reshape(-1, la)'), (149, ''), (150, '')]",[],No
manimlib/utils/space_ops.py,manimlib/utils/space_ops.py,13d4ab1eb079ef2c278da8a7d382a88324853ab3,c8cf83eedf90fae385ae63b9d0b722913015c15e,Stylistic change,"[(209, '    return array / norms[:, np.newaxis]')]","[(209, '    return (array.T / norms).T')]",No
manimlib/utils/tex_to_symbol_count.py,manimlib/utils/tex_to_symbol_count.py,fa798a2018065de4a0ad80e4c5532c1ed41c2d14,13d4ab1eb079ef2c278da8a7d382a88324853ab3,Add \dots and \mathds to tex_to_symbol_count,"[(52, '    R""\\dots"": 3,'), (106, '    R""\\mathds"": 0,')]",[],No
manimlib/config.py,manimlib/config.py,65e7943ff7582d64fdc5b012f05e5679c3d6e248,d8428585f84681055fed8aa3fabfb6ae95e4a0ff,fix aspect_ratio other than 16:9 issue,"[(475, '            ""frame_shape"": ((width / height) * get_frame_height(), get_frame_height()),'), (522, ''), (523, 'def get_frame_height():'), (524, '    return 8.0'), (525, ''), (526, 'def get_aspect_ratio():'), (527, '    cam_config = get_camera_config(parse_cli(), get_custom_config())'), (528, ""    return cam_config['pixel_width'] / cam_config['pixel_height']""), (529, ''), (530, 'def get_default_pixel_width():'), (531, '    cam_config = get_camera_config(parse_cli(), get_custom_config())'), (532, ""    return cam_config['pixel_width']""), (533, ''), (534, 'def get_default_pixel_height():'), (535, '    cam_config = get_camera_config(parse_cli(), get_custom_config())'), (536, ""    return cam_config['pixel_height']"")]","[(16, 'from manimlib.constants import FRAME_HEIGHT'), (476, '            ""frame_shape"": ((width / height) * FRAME_HEIGHT, FRAME_HEIGHT),')]",No
manimlib/constants.py,manimlib/constants.py,65e7943ff7582d64fdc5b012f05e5679c3d6e248,d8428585f84681055fed8aa3fabfb6ae95e4a0ff,fix aspect_ratio other than 16:9 issue,"[(4, 'from manimlib.config import get_aspect_ratio,get_default_pixel_width,get_default_pixel_height,get_frame_height'), (5, ''), (13, 'ASPECT_RATIO: float = get_aspect_ratio()'), (14, 'FRAME_HEIGHT: float = get_frame_height()'), (20, 'DEFAULT_PIXEL_HEIGHT: int = get_default_pixel_height()'), (21, 'DEFAULT_PIXEL_WIDTH: int = get_default_pixel_width()')]","[(11, 'ASPECT_RATIO: float = 16.0 / 9.0'), (12, 'FRAME_HEIGHT: float = 8.0'), (18, 'DEFAULT_PIXEL_HEIGHT: int = 1080'), (19, 'DEFAULT_PIXEL_WIDTH: int = 1920')]",No
manimlib/utils/shaders.py,manimlib/utils/shaders.py,65e7943ff7582d64fdc5b012f05e5679c3d6e248,d8428585f84681055fed8aa3fabfb6ae95e4a0ff,fix aspect_ratio other than 16:9 issue,"[(12, 'from manimlib.constants import ASPECT_RATIO'), (116, ''), (117, '        result = re.sub(r""\\s+ASPECT_RATIO\\s+=\\s+[\\s0-9/.]+"", f"" ASPECT_RATIO = {ASPECT_RATIO}"", result)')]",[],No
manimlib/mobject/mobject.py,manimlib/mobject/mobject.py,0b5e9d4a8bda88a9ccd69477e3d80b5512c61160,d8428585f84681055fed8aa3fabfb6ae95e4a0ff,add zorder to mobject,"[(86, '        zorder: int = 0,'), (94, '        self.zorder = zorder'), (95, '        self._scene_order = 0')]",[],No
manimlib/scene/scene.py,manimlib/scene/scene.py,0b5e9d4a8bda88a9ccd69477e3d80b5512c61160,d8428585f84681055fed8aa3fabfb6ae95e4a0ff,add zorder to mobject,"[(417, '        idx = 0'), (418, '        scene_order = len(self.mobjects)'), (419, '        for m in new_mobjects:'), (420, '            m._scene_order = scene_order+idx'), (421, '            idx += 1'), (423, '        self.mobjects = [self.mobjects[0]]+sorted(self.mobjects[1:], key=lambda m:(m.zorder,m._scene_order))')]",[],No
manimlib/animation/indication.py,manimlib/animation/indication.py,f0a61beaf5e844f6478b2eade8fc8e95d3f1d81b,d8428585f84681055fed8aa3fabfb6ae95e4a0ff,fix VShowPassingFlash index out of bounds issue,"[(247, '        if len(widths * gaussian) !=0:'), (248, '            submobject.set_stroke(width=widths * gaussian)')]","[(247, '        submobject.set_stroke(width=widths * gaussian)')]",No
manimlib/mobject/types/image_mobject.py,manimlib/mobject/types/image_mobject.py,72780959212f3071ea92b199a75647d55ad6f04d,d8428585f84681055fed8aa3fabfb6ae95e4a0ff,"Change ImageMobject rendering mode to TRIANGLES

And add vertices","[(5, 'from moderngl import TRIANGLES'), (28, '    render_primitive: int = TRIANGLES'), (42, '        super().init_data(length=6)'), (43, '        self.data[""point""][:] = [UL, DL, UR, DR, UR, DL]'), (44, '        self.data[""im_coords""][:] = [(0, 0), (0, 1), (1, 0), (1, 1), (1, 0), (0, 1)]')]","[(40, '        super().init_data(length=4)'), (41, '        self.data[""point""][:] = [UL, DL, UR, DR]'), (42, '        self.data[""im_coords""][:] = [(0, 0), (0, 1), (1, 0), (1, 1)]')]",No
manimlib/mobject/geometry.py,manimlib/mobject/geometry.py,87e4a71ca3d747acdecbfbaf22b41e49dfb47e34,fa798a2018065de4a0ad80e4c5532c1ed41c2d14,Add surround method for Rectangles and SurroundingRectangles,"[(10, 'from manimlib.constants import MED_SMALL_BUFF, SMALL_BUFF'), (1049, '    def surround(self, mobject, buff=SMALL_BUFF) -> Self:'), (1050, '        target_shape = np.array(mobject.get_shape()) + 2 * buff'), (1051, '        self.set_shape(*target_shape)'), (1052, '        self.move_to(mobject)'), (1053, '        return self'), (1054, '')]","[(10, 'from manimlib.constants import MED_SMALL_BUFF')]",No
manimlib/mobject/mobject.py,manimlib/mobject/mobject.py,87e4a71ca3d747acdecbfbaf22b41e49dfb47e34,fa798a2018065de4a0ad80e4c5532c1ed41c2d14,Add surround method for Rectangles and SurroundingRectangles,"[(1543, '    def get_shape(self) -> Tuple[float]:'), (1544, '        return tuple(self.length_over_dim(dim) for dim in range(3))'), (1545, '')]",[],No
manimlib/mobject/shape_matchers.py,manimlib/mobject/shape_matchers.py,87e4a71ca3d747acdecbfbaf22b41e49dfb47e34,fa798a2018065de4a0ad80e4c5532c1ed41c2d14,Add surround method for Rectangles and SurroundingRectangles,"[(30, '        super().__init__(color=color, **kwargs)'), (31, '        self.buff = buff'), (32, '        self.surround(mobject)'), (33, ''), (34, '    def surround(self, mobject, buff=None) -> Self:'), (35, '        self.mobject = mobject'), (36, '        self.buff = buff if buff is not None else self.buff'), (37, '        super().surround(mobject, self.buff)'), (38, '        return self'), (39, ''), (40, '    def set_buff(self, buff) -> Self:'), (41, '        self.buff = buff'), (42, '        self.surround(self.mobject)'), (43, '        return self')]","[(30, '        super().__init__('), (31, '            width=mobject.get_width() + 2 * buff,'), (32, '            height=mobject.get_height() + 2 * buff,'), (33, '            color=color,'), (34, '            **kwargs'), (35, '        )'), (36, '        self.move_to(mobject)')]",No
manimlib/mobject/types/dot_cloud.py,manimlib/mobject/types/dot_cloud.py,0a642133ad73ccc87f32c4bbdc07ead6746f270c,87e4a71ca3d747acdecbfbaf22b41e49dfb47e34,Add scale_radii method for DotCloud,"[(120, '    def scale_radii(self, scale_factor: float) -> Self:'), (121, '        self.set_radius(scale_factor * self.get_radii())'), (122, '        return self'), (123, '')]",[],No
manimlib/mobject/geometry.py,manimlib/mobject/geometry.py,60a4f0e167852ce3aaed9ae9668b26a73125d187,0a642133ad73ccc87f32c4bbdc07ead6746f270c,Factor out Arc.create_quadratic_bezier_points to quadratic_bezier_points_for_arc,"[(16, 'from manimlib.utils.bezier import quadratic_bezier_points_for_arc'), (30, 'from manimlib.utils.space_ops import rotation_about_z'), (218, '        self.set_points(quadratic_bezier_points_for_arc(angle, n_components))'), (219, '        self.rotate(start_angle, about_point=ORIGIN)'), (436, '        outer_path = outer_radius * quadratic_bezier_points_for_arc(TAU)'), (437, '        inner_path = inner_radius * quadratic_bezier_points_for_arc(-TAU)'), (478, '            raw_arc_points = quadratic_bezier_points_for_arc(path_arc - 2 * buff / radius)'), (479, '            rot_matrix = rotation_about_z(angle_of_vector(start - center) + buff / radius)'), (480, '            raw_arc_points = raw_arc_points @ rot_matrix.T'), (804, '            points1 = quadratic_bezier_points_for_arc(path_arc)')]","[(216, '        self.set_points(Arc.create_quadratic_bezier_points('), (217, '            angle=angle,'), (218, '            start_angle=start_angle,'), (219, '            n_components=n_components'), (220, '        ))'), (224, '    @staticmethod'), (225, '    def create_quadratic_bezier_points('), (226, '        angle: float,'), (227, '        start_angle: float = 0,'), (228, '        n_components: int = 8'), (229, '    ) -> Vect3Array:'), (230, '        n_points = 2 * n_components + 1'), (231, '        angles = np.linspace(start_angle, start_angle + angle, n_points)'), (232, '        points = np.array([np.cos(angles), np.sin(angles), np.zeros(n_points)]).T'), (233, '        # Adjust handles'), (234, '        theta = angle / n_components'), (235, '        points[1::2] /= np.cos(theta / 2)'), (236, '        return points'), (237, ''), (451, '        outer_path = outer_radius * Arc.create_quadratic_bezier_points(TAU, 0)'), (452, '        inner_path = inner_radius * Arc.create_quadratic_bezier_points(-TAU, 0)'), (493, '            raw_arc_points = Arc.create_quadratic_bezier_points('), (494, '                angle=path_arc - 2 * buff / radius,'), (495, '                start_angle=angle_of_vector(start - center) + buff / radius,'), (496, '            )'), (820, '            points1 = Arc.create_quadratic_bezier_points(path_arc)')]",No
manimlib/utils/bezier.py,manimlib/utils/bezier.py,60a4f0e167852ce3aaed9ae9668b26a73125d187,0a642133ad73ccc87f32c4bbdc07ead6746f270c,Factor out Arc.create_quadratic_bezier_points to quadratic_bezier_points_for_arc,"[(174, 'def quadratic_bezier_points_for_arc(angle: float, n_components: int = 8):'), (175, '    n_points = 2 * n_components + 1'), (176, '    angles = np.linspace(0, angle, n_points)'), (177, '    points = np.array([np.cos(angles), np.sin(angles), np.zeros(n_points)]).T'), (178, '    # Adjust handles'), (179, '    theta = angle / n_components'), (180, '    points[1::2] /= np.cos(theta / 2)'), (181, '    return points'), (182, ''), (183, '')]",[],No
manimlib/mobject/types/vectorized_mobject.py,manimlib/mobject/types/vectorized_mobject.py,690eb24562b77953b17f86102878ed54fc779fd4,60a4f0e167852ce3aaed9ae9668b26a73125d187,Add VMobject.add_arc_to method,"[(25, 'from manimlib.utils.bezier import partial_quadratic_bezier_points'), (26, 'from manimlib.utils.bezier import quadratic_bezier_points_for_arc'), (43, 'from manimlib.utils.space_ops import rotation_between_vectors'), (553, '    def add_arc_to(self, point: Vect3, angle: float, n_components: int = 8) -> Self:'), (554, '        self.throw_error_if_no_points()'), (555, '        arc_points = quadratic_bezier_points_for_arc(angle, n_components)'), (556, '        target_vect = point - self.get_end()'), (557, '        curr_vect = arc_points[-1] - arc_points[0]'), (558, ''), (559, '        arc_points = arc_points @ rotation_between_vectors(curr_vect, target_vect).T'), (560, '        arc_points *= get_norm(target_vect) / get_norm(curr_vect)'), (561, '        arc_points += (self.get_end() - arc_points[0])'), (562, '        self.append_points(arc_points[1:])'), (563, '        return self'), (564, '')]","[(24, 'from manimlib.utils.bezier import partial_quadratic_bezier_points')]",No
manimlib/mobject/types/vectorized_mobject.py,manimlib/mobject/types/vectorized_mobject.py,5f41e238ba347b93cc3b56c078073badcde618f3,690eb24562b77953b17f86102878ed54fc779fd4,Improve VMobject.add_arc_to,"[(14, 'from manimlib.constants import TAU'), (382, '    def get_stroke_width(self) -> float:'), (554, '    def add_arc_to(self, point: Vect3, angle: float, n_components: int | None = None, threshold: float = 1e-3) -> Self:'), (556, '        if abs(angle) < threshold:'), (557, '            self.add_line_to(point)'), (558, '            return self'), (559, ''), (560, '        # Assign default value for n_components'), (561, '        if n_components is None:'), (562, '            n_components = int(np.ceil(8 * angle / TAU))'), (563, '')]","[(381, '    def get_stroke_width(self) -> float | np.ndarray:'), (553, '    def add_arc_to(self, point: Vect3, angle: float, n_components: int = 8) -> Self:')]",No
manimlib/mobject/geometry.py,manimlib/mobject/geometry.py,b53ab02675c01812d477188851973c99e611ce92,5f41e238ba347b93cc3b56c078073badcde618f3,Simplify initialization of Line with path arc,"[(454, '        self.buff = buff'), (465, '        self.clear_points()'), (466, '        self.start_new_path(start)'), (467, '        self.add_arc_to(end, path_arc)'), (468, ''), (469, '        # Apply buffer'), (470, '        if buff > 0:'), (471, '            length = self.get_arc_length()'), (472, '            alpha = min(buff / length, 0.5)'), (473, '            self.pointwise_become_partial(self, alpha, 1 - alpha)'), (654, '        self.n_tip_points = 3'), (683, ''), (684, '        if self.path_arc > 0 and self.buff > 0:'), (685, '            self.insert_n_curves(10)  # Is this needed?'), (686, '        self.pointwise_become_partial(self, 0.0, 1.0 - alpha)'), (687, '        self.append_points([self.get_end(), self.get_end()])'), (689, '        self.n_tip_points = 3'), (700, '        ntp = self.n_tip_points'), (701, ""        self.data['stroke_width'][:-ntp] = self.data['stroke_width'][0]""), (702, ""        self.data['stroke_width'][-ntp:, 0] = tip_width * np.linspace(1, 0, ntp)"")]","[(464, '        vect = end - start'), (465, '        dist = get_norm(vect)'), (466, '        if np.isclose(dist, 0):'), (467, '            self.set_points_as_corners([start, end])'), (468, '            return self'), (469, '        if path_arc:'), (470, '            neg = path_arc < 0'), (471, '            if neg:'), (472, '                path_arc = -path_arc'), (473, '                start, end = end, start'), (474, '            radius = (dist / 2) / math.sin(path_arc / 2)'), (475, '            alpha = (PI - path_arc) / 2'), (476, '            center = start + radius * normalize(rotate_vector(end - start, alpha))'), (477, ''), (478, '            raw_arc_points = quadratic_bezier_points_for_arc(path_arc - 2 * buff / radius)'), (479, '            rot_matrix = rotation_about_z(angle_of_vector(start - center) + buff / radius)'), (480, '            raw_arc_points = raw_arc_points @ rot_matrix.T'), (481, '            if neg:'), (482, '                raw_arc_points = raw_arc_points[::-1]'), (483, '            self.set_points(center + radius * raw_arc_points)'), (484, '        else:'), (485, '            if buff > 0 and dist > 0:'), (486, '                start = start + vect * (buff / dist)'), (487, '                end = end - vect * (buff / dist)'), (488, '            self.set_points_as_corners([start, end])'), (697, '        self.pointwise_become_partial(self, 0, 1 - alpha)'), (698, '        # Dumb that this is needed'), (699, '        self.start_new_path(self.point_from_proportion(1 - 1e-5))'), (711, ""        self.data['stroke_width'][:-3] = self.data['stroke_width'][0]""), (712, ""        self.data['stroke_width'][-3:, 0] = tip_width * np.linspace(1, 0, 3)"")]",No
